"ID","GROUP","CHEF_CLUB","NUM_DEAL","LAST_DEAL","ADVANCE_PURCHASE","FARE_L_Y1","FARE_L_Y2","FARE_L_Y3","FARE_L_Y4","FARE_L_Y5","POINTS_L_Y1","POINTS_L_Y2","POINTS_L_Y3","POINTS_L_Y4","POINTS_L_Y5","CALL_FLAG","CREDIT_PROBLEM","RETURN_FLAG","BENEFIT_FLAG","BUYER_FLAG"
68915,1,0,2,90,31,174.2,170,152.5,151.7,174.2,184,183.3,167.2,136.5,153.6,0,1,0,0,0
68916,4,0,2,153.3,22,286.7,284.2,290,300.8,300.8,346.5,339.3,348.5,295.7,311.8,0,0,0,1,0
68917,5,0,8,20,22,180,168.3,167.5,149.2,137.5,168.8,145.5,161.1,152.2,161.2,0,0,0,0,0
68918,4,0,2,56.7,18,120.8,120.8,105.8,103.3,107.5,109,108.4,112.9,83.1,77.8,0,0,0,0,0
68919,5,0,1,176.7,27,174.2,170,174.2,176.7,180.8,164.1,171.2,157,183.6,197.8,1,0,0,0,0
68920,4,0,7,23.3,27,134.2,140.8,141.7,146.7,145,172.2,131.2,119.1,146,170.2,0,0,0,0,0
68921,2,0,4,30,18,120,116.7,114.2,110,117.5,194,143.2,134.4,122.1,114,0,0,0,0,0
68922,5,0,8,16.7,22,109.2,108.3,110,110,103.3,135.3,119.8,100.5,87,102.6,0,0,0,0,0
68923,4,0,4,30,16,111.7,113.3,104.2,103.3,117.5,106.7,112.9,108.8,138.4,132.1,0,1,0,0,0
68924,4,0,8,20,17,144.2,145.8,145,140.8,138.3,186.2,132.1,160.4,168.8,165.4,0,0,0,0,0
68925,1,0,4,30,16,115,117.5,117.5,108.3,125.8,27.2,32.3,91.3,120.3,145.8,0,0,0,0,0
68926,4,0,5,30,20,147.5,147.5,147.5,125,113.3,112.1,89.2,75.2,101.4,77.3,0,0,0,0,0
68927,4,0,0,0,29,180.8,179.2,169.2,165,159.2,150.2,169.5,167.3,126.2,130.7,1,0,0,0,0
68928,3,0,3,46.7,22,130,136.7,151.7,145.8,146.7,152.9,140.7,172.6,140.1,157.5,0,0,0,0,0
68929,1,0,6,20,21,126.7,118.3,111.7,129.2,135,84.6,60.8,59.1,93.9,121.5,0,0,0,0,0
68930,5,0,7,20,13,118.3,117.5,116.7,120,117.5,110.8,149.8,132.3,139.6,132,0,0,0,0,0
68931,4,0,7,20,21,142.5,137.5,130.8,138.3,146.7,155.8,155.4,149.3,146.2,115.8,0,0,0,0,0
68932,2,0,4,40,19,138.3,148.3,148.3,141.7,145,95.2,85.1,101.4,121.7,156.2,0,0,0,0,0
68933,3,0,3,36.7,23,104.2,107.5,108.3,107.5,109.2,41.8,75.9,102.2,99.1,145,0,0,0,0,0
68934,3,0,5,50,27,244.2,230.8,235,235.8,241.7,248.3,246.7,247.2,270,290.8,0,0,0,1,0
68935,5,0,2,60,15,111.7,114.2,115.8,109.2,114.2,80.8,100.1,126.7,121.5,102.2,0,0,1,0,0
68936,2,0,3,50,20,149.2,142.5,140.8,143.3,135,93.6,77.9,102.2,85.8,85.2,0,0,0,0,0
68937,1,0,4,36.7,21,142.5,160.8,140.8,141.7,127.5,175.6,119.1,153.6,145.9,136.3,0,0,0,0,0
68938,5,0,8,26.7,28,199.2,198.3,194.2,194.2,200,230.3,249,212,197.4,167.3,0,0,0,1,0
68939,1,0,4,33.3,15,116.7,116.7,124.2,116.7,112.5,80.6,96.5,96.2,102.3,126.6,0,0,0,0,0
68940,1,0,5,26.7,24,124.2,131.7,111.7,105.8,92.5,124.7,105.8,105.4,105.7,125.3,0,0,0,0,0
68941,4,0,3,50,25,146.7,142.5,148.3,153.3,150.8,136.6,128.9,128.5,151.8,167.2,0,0,0,0,0
68942,1,0,3,43.3,14,127.5,124.2,114.2,109.2,105.8,64.2,70.1,66,61,92.7,0,0,0,0,0
68943,5,0,9,16.7,24,118.3,124.2,149.2,155,155.8,143,154.8,135.3,135.4,144.3,0,1,0,0,0
68944,3,0,5,30,21,149.2,145,145,151.7,145.8,148.8,180.5,176,167.1,143.3,0,0,0,0,0
68945,5,0,4,30,27,106.7,105,107.5,106.7,110.8,81.8,103,118.7,87.7,78.6,0,0,0,0,0
68946,3,0,0,0,22,184.2,190,188.3,191.7,186.7,112.2,127.5,165.2,172.6,191.6,0,0,0,0,0
68947,4,0,7,26.7,25,180.8,174.2,175.8,164.2,165.8,171.1,160.2,138.8,157.6,162.6,1,0,0,0,0
68948,4,0,3,36.7,23,101.7,106.7,103.3,98.3,100,98.8,95.6,113.8,81.2,70.5,0,0,0,0,0
68949,5,0,3,43.3,20,122.5,120.8,135,135.8,150.8,145.8,140.1,176.6,201.8,184.8,0,1,0,0,0
68950,2,0,4,46.7,24,186.7,185.8,176.7,175,175,147.6,185.5,190.6,214.2,155.2,1,0,0,0,0
68951,3,0,2,73.3,17,130.8,135.8,137.5,142.5,135,115.1,123.8,159.2,135.8,119.7,0,0,0,0,0
68952,3,0,3,40,14,112.5,109.2,110.8,113.3,112.5,140.7,107.6,95.8,56.7,91.9,0,0,0,0,0
68953,1,0,4,40,20,167.5,164.2,167.5,150.8,159.2,193.3,192.6,179.6,157.3,153.1,0,0,0,0,0
68954,3,0,5,43.3,23,214.2,217.5,212.5,211.7,214.2,232.3,201.2,181.2,198.8,218.1,0,0,0,0,0
68955,4,0,5,23.3,20,119.2,116.7,115,115,116.7,135.2,138.9,123.4,73.8,95.8,0,1,0,0,0
68956,3,0,5,30,23,125,126.7,106.7,125.8,148.3,158.9,171,175.3,186.8,149,0,0,0,1,0
68957,1,0,2,83.3,25,167.5,181.7,161.7,158.3,150,109.2,131.2,141.2,137.1,152,0,0,0,0,0
68958,2,0,2,136.7,21,272.5,264.2,271.7,271.7,275,318.1,290.1,295.1,295,261.3,0,0,0,1,0
68959,4,0,6,26.7,18,151.7,155.8,159.2,160,156.7,164.1,148.1,170.2,178.2,209.8,0,0,0,1,0
68960,2,0,7,20,26,128.3,129.2,152.5,170,164.2,155.9,155.7,184.2,152.3,157.4,0,0,0,0,0
68961,2,0,5,33.3,19,139.2,151.7,145,153.3,155,146.6,169.8,203.9,196.3,170.2,0,0,0,0,0
68962,4,0,6,26.7,17,170.8,157.5,144.2,121.7,77.5,155.9,137.5,134.2,120.9,97.5,0,0,0,0,0
68963,2,0,5,26.7,20,138.3,141.7,150,142.5,131.7,141.2,129.9,134.2,157.2,124.2,0,0,0,0,0
68964,2,0,5,23.3,19,102.5,96.7,96.7,96.7,108.3,40.2,84.1,48.8,40.8,53.1,0,0,0,0,0
68965,4,0,3,46.7,18,130,135,165.8,98.3,142.5,91.5,80.7,90.6,86.3,100,0,0,0,0,0
68966,2,0,2,143.3,28,283.3,280.8,300,287.5,295.8,290.2,300.6,290.4,285.2,309,0,0,0,1,0
68967,2,0,2,60,16,117.5,130,150.8,149.2,158.3,172,166.7,153.4,169.8,193.9,0,0,0,0,0
68968,4,0,4,36.7,30,125,135.8,119.2,122.5,119.2,159.1,141.7,131.5,146.9,147.6,0,1,0,0,0
68969,5,0,6,36.7,26,206.7,209.2,214.2,210,211.7,178.5,172.5,202.7,179.8,202.2,0,0,0,1,0
68970,4,0,6,20,26,110,105,114.2,115,116.7,136.8,132.4,116.6,97.8,137.4,0,0,0,0,0
68971,4,0,5,23.3,19,109.2,107.5,102.5,115.8,124.2,183.2,167.6,160.2,160.6,159.4,0,0,0,0,0
68972,1,0,7,20,22,150,139.2,129.2,130.8,131.7,143.6,126.2,125.3,77,88.8,0,0,0,0,0
68973,3,0,7,20,20,140.8,140,131.7,128.3,143.3,161,190.7,154.2,172.5,151.1,0,0,0,0,0
68974,3,0,5,20,23,113.3,95,97.5,110.8,128.3,110.7,119.7,135.2,121.8,112.1,0,0,0,0,0
68975,3,0,6,20,22,100.8,125.8,126.7,115,112.5,100.5,115.5,123.8,132.8,141.2,0,0,0,0,0
68976,5,0,4,43.3,26,189.2,176.7,176.7,172.5,163.3,199.6,187.4,183.2,184.9,145.2,0,0,0,0,0
68977,5,0,5,56.7,30,278.3,277.5,280,276.7,283.3,234.6,224,250.3,234,256,0,0,0,0,0
68978,5,0,3,46.7,25,130.8,141.7,130.8,119.2,110,112.2,124.4,109.2,131.1,107,0,0,0,0,0
68979,3,0,3,46.7,13,130,129.2,130.8,134.2,129.2,129.4,123.6,117.2,135.8,139.2,0,0,0,0,0
68980,3,0,2,56.7,13,106.7,105,108.3,119.2,123.3,119.2,133.8,155.8,161.9,144.8,0,0,0,0,0
68981,5,1,5,73.3,29,307.5,318.3,350.8,306.7,347.5,346.1,363.8,322.4,314.1,360.4,0,0,0,1,0
68982,1,0,9,16.7,15,121.7,127.5,121.7,122.5,126.7,86.4,94.2,129.6,107.9,123.5,0,0,0,0,0
68983,5,0,3,46.7,19,140.8,140.8,136.7,138.3,130,120.8,129.8,157.5,138.4,96.2,0,0,0,0,0
68984,4,0,3,60,28,235.8,255,199.2,175,165.8,154.8,188.1,147.2,138.4,128.7,0,0,0,0,0
68985,2,0,6,26.7,23,140.8,144.2,145,143.3,150,102.5,121.3,142.8,191.2,149,0,1,0,0,0
68986,1,0,6,20,17,116.7,120,114.2,120.8,116.7,117.2,135.4,109.7,129.9,107.7,0,0,0,0,0
68987,1,0,4,43.3,27,141.7,141.7,147.5,160.8,150,203.3,183.2,174.3,145.9,148,0,0,0,0,0
68988,2,0,5,26.7,7,117.5,122.5,115,120,126.7,103.8,158.3,173.5,191.4,176.8,0,1,0,0,0
68989,1,0,4,50,22,187.5,193.3,200.8,172.5,146.7,114.2,114.9,92.3,136.4,137.5,0,0,0,0,0
68990,4,0,3,36.7,19,110.8,106.7,111.7,109.2,106.7,103.2,119.8,103.3,88.5,84.2,0,0,0,0,0
68991,2,0,6,20,14,120.8,122.5,117.5,112.5,111.7,103.1,116.8,88.9,70.8,92,0,0,0,0,0
68992,4,0,3,46.7,20,142.5,131.7,138.3,136.7,146.7,131.8,136.1,163,125.2,118.6,0,0,0,0,0
68993,3,0,6,26.7,22,117.5,111.7,155,155.8,177.5,143.5,170.8,181.2,233.7,234.2,0,0,0,1,0
68994,3,0,1,150,19,163.3,160.8,153.3,147.5,150,173.8,149.4,127.2,123.3,184,0,0,0,0,0
68995,5,0,4,30,16,120,115.8,107.5,110,125.8,83.8,64.6,34.3,86.3,133.9,0,0,0,0,0
68996,3,0,6,33.3,16,176.7,186.7,184.2,188.3,195,164.2,182.5,194.6,203.1,193.4,0,0,0,1,0
68997,4,0,6,20,16,105.8,100,112.5,117.5,118.3,112.2,116.2,129,142.2,116,0,1,0,0,0
68998,1,0,4,50,25,199.2,195,184.2,182.5,175,194.2,177.9,186.8,179.5,173.3,0,0,0,1,0
68999,5,0,4,30,17,106.7,107.5,107.5,108.3,110.8,58,38.9,50.5,89.9,108.3,0,0,0,0,0
69000,5,0,4,46.7,26,195,182.5,198.3,195,207.5,230.9,220.7,244.2,218.6,226.6,0,0,0,1,0
69001,4,0,4,30,21,110,120,115.8,119.2,114.2,105.7,99.2,96.8,73.8,89.6,0,0,0,0,0
69002,1,1,4,80,29,312.5,300.8,296.7,293.3,311.7,352.2,346.3,349.2,342.8,324.1,0,1,1,1,0
69003,4,0,4,40,22,116.7,115.8,147.5,145.8,150,104.7,72.8,122.9,169.7,178.6,0,0,0,0,0
69004,4,0,1,176.7,20,174.2,150.8,149.2,151.7,143.3,145.6,138.8,150.8,120.8,138,0,0,0,0,0
69005,4,0,8,20,19,153.3,150.8,149.2,153.3,148.3,171.5,171.5,176.9,176.9,175.2,0,0,0,0,0
69006,2,0,6,26.7,16,138.3,135.8,134.2,141.7,150,169.2,220.8,200.8,151.6,157.2,0,1,0,1,0
69007,4,0,4,40,25,147.5,144.2,151.7,160.8,155.8,174.9,167.1,198.9,182.8,163.1,0,0,0,0,0
69008,5,0,7,20,16,128.3,116.7,125.8,111.7,109.2,108.2,118.9,87.1,85.8,110.8,0,0,0,0,0
69009,4,0,5,40,21,174.2,183.3,180.8,192.5,190.8,194.7,197,203.5,222.5,210,0,0,0,0,0
69010,4,0,5,56.7,30,255.8,273.3,271.7,262.5,269.2,279.1,295.5,239.9,252,237.8,0,0,0,1,0
69011,2,0,5,40,17,184.2,182.5,177.5,168.3,161.7,144.1,139.2,163.2,132.2,157.1,0,0,0,0,0
69012,2,0,3,63.3,16,152.5,137.5,179.2,152.5,184.2,117.9,128.6,146.4,136.7,139.7,0,0,0,0,0
69013,1,0,7,26.7,17,150.8,158.3,165,169.2,159.2,119.8,113.8,106.1,150.6,172,0,0,0,0,0
69014,4,0,5,40,21,184.2,188.3,199.2,196.7,209.2,242.4,202.2,237.1,252.2,245.5,1,0,0,0,0
69015,5,0,1,113.3,19,112.5,110.8,113.3,117.5,113.3,87.3,94,89.9,81.2,97.8,0,0,0,0,0
69016,4,0,10,0,19,114.2,115,106.7,116.7,116.7,146.6,155.3,124.5,136.1,159.8,0,0,0,0,0
69017,3,0,3,50,15,130.8,139.2,138.3,146.7,146.7,151.2,177.2,180.6,157.6,145.7,0,0,0,0,0
69018,4,0,5,23.3,16,114.2,110,109.2,113.3,114.2,117.7,119,121,95.9,111.2,0,0,0,0,0
69019,5,0,3,33.3,13,100,103.3,101.7,103.3,100.8,148.3,139.7,124.8,115.8,102.1,0,0,0,0,0
69020,3,0,0,0,32,210,212.5,221.7,223.3,216.7,195,212.8,254.7,209.2,211.2,0,1,0,1,0
69021,4,0,3,40,16,113.3,114.2,111.7,115,113.3,95.6,87,58.2,125.4,121.5,0,0,0,0,0
69022,3,0,7,16.7,14,105,113.3,110,119.2,127.5,111.3,131.2,163.2,147.8,144.2,0,0,0,0,0
69023,5,0,7,16.7,24,114.2,113.3,110.8,110.8,120.8,108.1,100.1,92.7,82.6,109.6,0,0,0,0,0
69024,5,0,2,56.7,20,111.7,107.5,117.5,119.2,118.3,120.7,144,153.8,150.2,157.8,0,0,0,0,0
69025,3,0,5,26.7,17,131.7,135,133.3,145,145,157.5,151,176.8,181.1,171.7,0,0,0,0,0
69026,2,0,4,46.7,23,169.2,170,168.3,174.2,177.5,231,202.7,211.6,185.2,180.4,1,0,0,0,0
69027,1,0,1,176.7,26,168.3,170.8,173.3,181.7,175,131.6,129.8,101.2,127.7,143.5,0,0,0,0,0
69028,5,0,5,23.3,15,105.8,101.7,102.5,120,110.8,95.3,113.9,96.8,116.5,100.7,0,0,0,0,0
69029,4,0,3,36.7,16,103.3,107.5,104.2,110,113.3,97.8,86.6,85.2,133.8,111.4,0,0,0,0,0
69030,4,0,4,36.7,25,141.7,148.3,144.2,140,137.5,173.7,152.3,105.4,108.2,102.7,0,0,0,0,0
69031,2,0,5,23.3,15,109.2,115.8,117.5,114.2,120.8,154,149.8,112.9,147.2,124.2,0,0,0,0,0
69032,4,0,4,30,16,116.7,113.3,105,105,108.3,129.2,123.8,120.3,113.8,83.1,0,0,0,0,0
69033,2,0,6,33.3,22,178.3,176.7,183.3,181.7,181.7,209.2,222.7,196.5,174,161.5,0,0,0,1,0
69034,2,0,3,46.7,22,127.5,123.3,136.7,139.2,135,183,190.8,165.6,152.9,141,0,0,0,0,0
69035,1,0,8,23.3,18,180,182.5,187.5,179.2,182.5,196.3,193.8,199.4,176.8,190.8,0,0,0,1,0
69036,3,0,4,53.3,25,169.2,183.3,191.7,191.7,205.8,243.9,216,212.2,248.4,220.9,0,1,0,0,0
69037,2,0,0,0,16,114.2,112.5,120.8,122.5,115,146.8,106.4,70.3,102,116.2,0,0,0,0,0
69038,5,0,4,30,15,104.2,107.5,122.5,105,109.2,99.8,74.7,68,89.4,106.8,0,0,0,0,0
69039,1,0,3,36.7,19,114.2,113.3,109.2,108.3,110.8,114.7,130.3,81.7,76.4,94.5,0,0,0,0,0
69040,3,0,4,30,19,105.8,113.3,119.2,109.2,110,106.8,95.3,57.8,94.3,105.7,0,1,0,0,0
69041,1,0,4,40,17,146.7,148.3,153.3,142.5,154.2,155.5,175.8,161.5,159.2,171.4,0,0,0,0,0
69042,5,0,3,56.7,18,160,155,147.5,140,160.8,152.5,213.2,184.2,175.2,143,0,0,0,0,0
69043,5,0,4,36.7,26,140,146.7,156.7,157.5,157.5,123.9,152.8,190.2,182.2,167.6,0,0,0,0,0
69044,2,0,3,53.3,20,142.5,145.8,148.3,160,155,151.6,189,211.8,189.2,149.4,0,0,0,1,0
69045,4,0,1,183.3,27,180.8,182.5,183.3,176.7,180,234.7,229.3,199.2,246.2,237.3,1,0,0,0,0
69046,2,0,4,26.7,20,116.7,107.5,101.7,98.3,103.3,106.3,75,66.2,103.3,82.9,0,0,0,0,0
69047,2,0,3,53.3,30,151.7,145.8,147.5,150,151.7,137.8,164.8,151.5,160.1,132.3,0,0,1,0,0
69048,4,0,1,153.3,22,147.5,151.7,151.7,147.5,150.8,94.8,79.7,121.8,140.7,153.2,0,0,0,0,0
69049,5,0,4,40,25,159.2,159.2,155,150,157.5,178.4,154.2,159.5,156.4,150.7,0,0,0,0,0
69050,3,0,2,113.3,19,245,231.7,237.5,225,234.2,243.7,178.8,184,169.1,238.8,0,0,0,0,0
69051,4,0,4,33.3,18,122.5,130,126.7,137.5,142.5,151.7,188.3,178.2,197.1,195.3,0,0,0,0,0
69052,3,0,4,36.7,17,136.7,138.3,146.7,153.3,145.8,167.1,125.6,125.2,171.2,154.2,0,0,0,0,0
69053,2,0,4,56.7,19,215,220,204.2,214.2,217.5,184.1,194.7,177.2,198.2,214.5,0,0,0,1,0
69054,4,0,1,93.3,13,95.8,96.7,104.2,105,93.3,58.2,81.8,111.7,85.5,68.5,0,0,0,0,0
69055,5,0,7,20,15,124.2,120.8,114.2,113.3,112.5,137.7,122.9,123.1,147.3,155.6,0,1,0,0,0
69056,2,0,8,16.7,16,113.3,115,117.5,115,111.7,75.1,104.2,122.8,91.4,109.2,0,0,0,0,0
69057,4,0,2,66.7,16,130,159.2,173.3,169.2,161.7,104.2,127.1,163.2,143.6,141.2,0,0,0,0,0
69058,1,0,3,53.3,15,156.7,160,150.8,146.7,147.5,150.2,183.8,208.5,186.9,140.6,0,0,0,1,0
69059,1,0,1,200,19,200,204.2,203.3,202.5,205.8,162.6,203.2,227.7,215.3,203.4,0,1,0,1,0
69060,2,0,1,156.7,26,155.8,154.2,155,150,145,130.1,145.4,157.9,158.1,133.9,0,0,0,0,0
69061,1,0,6,23.3,16,137.5,132.5,139.2,140.8,136.7,126.3,125.9,98.8,86.7,101.2,0,0,0,0,0
69062,2,0,3,33.3,22,94.2,96.7,110,114.2,121.7,73.7,67,111.6,111.8,95.9,0,0,0,0,0
69063,4,0,4,36.7,21,140,143.3,136.7,146.7,150,169.2,172.5,159.5,189.9,179.5,0,1,0,1,0
69064,2,0,3,70,21,207.5,212.5,208.3,210,210,231.8,195.2,188.4,196.7,207.5,1,0,0,1,0
69065,3,0,8,16.7,16,103.3,93.3,113.3,104.2,112.5,86.7,131.6,158.5,148.2,116.9,0,0,0,0,0
69066,2,0,6,30,22,159.2,160.8,160.8,157.5,158.3,130.6,161.2,164.7,193.9,222.2,0,0,0,0,0
69067,1,0,7,20,15,128.3,115,123.3,115,121.7,75.8,98.8,115.8,91.9,122.8,0,0,0,0,0
69068,1,0,7,20,14,137.5,140,145.8,147.5,147.5,148,166.8,178.5,146.8,155.1,0,0,0,0,0
69069,5,0,1,163.3,15,142.5,152.5,161.7,167.5,161.7,176.8,142.8,163.4,166.7,147.6,0,0,0,0,0
69070,2,0,2,83.3,23,160.8,159.2,169.2,179.2,175.8,174.8,176.2,182.9,153.6,151.5,1,0,0,0,0
69071,1,0,7,20,15,142.5,142.5,140.8,140,144.2,219.3,180.8,135,149.8,194.7,0,0,0,0,0
69072,3,0,4,36.7,17,137.5,133.3,141.7,139.2,139.2,136.3,146.9,147.6,190.2,143.3,0,0,0,0,0
69073,4,0,4,40,21,166.7,143.3,132.5,153.3,139.2,136,78.3,113.6,98.5,87,0,0,0,0,0
69074,2,0,3,36.7,17,104.2,100.8,105.8,95.8,112.5,167.8,171.2,162,168.3,160.5,0,0,0,0,0
69075,5,0,7,23.3,24,152.5,153.3,136.7,139.2,125,222.3,200.3,174.3,144.2,114.6,0,0,0,0,0
69076,4,0,6,53.3,22,317.5,310.8,320,325,303.3,339.3,315.9,299.2,287.4,294.6,0,0,0,1,0
69077,4,0,3,60,23,180,178.3,184.2,184.2,175.8,207.8,195.2,164,178.7,167.2,0,0,0,0,0
69078,5,0,4,40,28,147.5,142.5,136.7,148.3,151.7,152.4,163.2,189.3,201.5,193.3,0,0,0,0,0
69079,2,1,5,73.3,28,368.3,427.5,377.5,355,358.3,367.2,346.4,370,383.1,367.3,0,0,0,0,0
69080,1,0,3,86.7,25,255.8,246.7,262.5,248.3,220,207,186.5,239.8,249.5,210,1,1,0,1,0
69081,5,0,2,73.3,17,145,144.2,144.2,149.2,145.8,119.4,139.5,176.1,156.9,135,0,0,0,0,0
69082,5,0,3,50,24,150,142.5,140.8,140,144.2,163.8,123.5,119.7,103.7,148.2,0,0,0,0,0
69083,3,0,0,0,19,149.2,137.5,147.5,145.8,144.2,158.6,145.9,187.7,209.2,137.3,0,1,0,1,0
69084,3,0,7,16.7,19,130,125,117.5,116.7,111.7,134.9,159.3,110.2,82.4,97.2,0,0,0,0,0
69085,2,0,9,0,15,115.8,110.8,112.5,107.5,109.2,116,123.2,70.6,58.2,81.2,0,0,0,0,0
69086,3,0,7,16.7,18,110,117.5,118.3,115.8,125,142.3,134.1,148.7,148.9,166.3,0,0,0,0,0
69087,1,0,2,90,21,183.3,174.2,185,182.5,176.7,178.8,171.4,159.8,162.2,185.2,0,0,0,0,0
69088,5,0,3,46.7,18,159.2,158.3,150.8,150,138.3,168.5,171.8,155.8,155.5,116.2,0,1,0,0,0
69089,3,0,5,26.7,15,125,125.8,126.7,117.5,110,134,124.3,124.9,115.7,124.5,0,0,0,0,0
69090,5,0,3,63.3,19,187.5,197.5,155.8,156.7,232.5,194.2,182.6,136.9,153.9,188.1,0,0,0,1,0
69091,1,0,5,30,30,141.7,140,144.2,140,132.5,103.8,86.9,105.1,118.2,147.9,0,0,0,0,0
69092,4,0,1,116.7,21,110,115,114.2,116.7,122.5,100,105.5,93.2,90.2,106,0,0,0,0,0
69093,5,1,8,43.3,22,285,351.7,330.8,376.7,340.8,353.7,361.5,391.7,414.8,363.9,0,0,0,0,0
69094,1,0,3,36.7,16,118.3,115,110,111.7,115.8,136.2,127.3,112.8,76.6,89.2,0,1,0,0,0
69095,1,0,3,46.7,23,151.7,144.2,144.2,147.5,140,222.3,220.2,210.8,178.6,137.7,0,0,0,0,0
69096,3,0,7,26.7,20,170,180,183.3,185,177.5,203.2,179.8,179.2,186.2,212.7,0,0,0,0,0
69097,1,0,6,23.3,12,136.7,152.5,156.7,145.8,155.8,98.2,94.5,105.5,137.6,161.9,0,0,0,0,0
69098,5,0,3,46.7,26,151.7,149.2,142.5,140,141.7,119.3,123.2,136.2,160,138.8,0,0,0,0,0
69099,5,0,4,46.7,28,181.7,185.8,181.7,180,184.2,211.2,196.4,166.6,173.6,202.8,0,0,0,0,0
69100,4,0,3,93.3,28,270.8,270,255.8,261.7,266.7,290.8,262.3,245,251.2,277.7,0,0,0,0,0
69101,1,0,3,73.3,23,220,220,225,218.3,215,227,235.2,208.3,229.8,232.7,0,0,0,0,0
69102,5,0,9,16.7,14,147.5,140.8,140,144.2,142.5,137.2,141.8,165.8,164.3,144.1,0,1,0,0,0
69103,2,0,4,43.3,17,172.5,173.3,169.2,165.8,170.8,157.2,137.3,150,153,156.8,0,0,0,0,0
69104,2,0,6,36.7,24,207.5,205,203.3,207.5,206.7,166.7,170.1,156.3,158.8,199.1,0,1,0,0,0
69105,1,0,10,0,17,109.2,110.8,125.8,133.3,135.8,120.8,178.7,138.9,189.2,191,0,0,0,0,0
69106,3,0,6,23.3,18,145.8,145.8,136.7,144.2,149.2,161.9,163,128.1,139.4,169.8,0,0,0,0,0
69107,2,0,3,40,10,110,112.5,103.3,110,120,89.2,95.5,116.4,73.8,125.4,0,0,0,0,0
69108,3,0,5,20,21,91.7,85,88.3,93.3,99.2,125.5,73.6,82.7,69.4,53.2,0,0,0,0,0
69109,2,0,3,40,18,106.7,114.2,128.3,130,122.5,134.5,128.1,144.6,179.3,124.9,0,0,0,0,0
69110,5,0,6,16.7,19,104.2,106.7,99.2,101.7,97.5,62.8,77.1,78.9,57.8,30.8,0,0,0,0,0
69111,2,0,3,53.3,25,152.5,155,150.8,139.2,132.5,164.8,151,123.2,139.2,99.3,0,0,0,0,0
69112,3,0,4,33.3,24,139.2,142.5,137.5,127.5,135,91.8,94.2,112.2,121.3,119.8,0,0,0,0,0
69113,3,0,4,63.3,21,245,252.5,253.3,254.2,251.7,243.4,254.2,222.2,223.2,225.2,0,0,0,1,0
69114,3,0,3,30,15,118.3,110.8,98.3,85.8,88.3,183.2,152.3,110.4,112.6,85.7,0,0,0,0,0
69115,1,0,5,16.7,19,81.7,93.3,95,95.8,104.2,67,60,29.2,0,40.8,0,0,0,0,0
69116,5,0,2,63.3,22,110.8,114.2,110.8,119.2,123.3,81.4,94.5,125.5,116.5,122.9,0,0,0,0,0
69117,5,0,4,30,26,122.5,120,118.3,110,105.8,42.8,74.9,77.7,74.6,91.1,0,0,0,0,0
69118,4,0,2,93.3,21,214.2,183.3,195.8,191.7,177.5,168.5,223.2,190,180.8,185.7,0,0,0,0,0
69119,5,0,3,40,14,100.8,95,108.3,116.7,111.7,109.4,143.2,105.4,64,84.8,0,0,0,0,0
69120,2,0,8,20,26,142.5,152.5,157.5,151.7,135.8,163.3,127.2,158.8,135.5,113,0,0,0,0,0
69121,3,0,4,23.3,16,115.8,122.5,112.5,107.5,92.5,93.5,114.7,54.6,40.2,69.3,0,0,0,0,0
69122,1,0,4,63.3,20,238.3,237.5,243.3,243.3,249.2,229.5,236,219.1,199,237.8,1,0,0,1,0
69123,5,0,8,16.7,15,122.5,134.2,112.5,129.2,132.5,131.1,139.4,128.8,140.5,136.8,0,1,0,0,0
69124,4,0,3,53.3,26,159.2,152.5,141.7,139.2,136.7,113.2,116.5,112.8,124.1,137.8,0,0,0,0,0
69125,4,0,5,36.7,20,176.7,182.5,190,185,184.2,201.8,189.6,183.8,199.2,206.1,0,0,0,1,0
69126,2,0,5,53.3,30,225.8,240.8,238.3,257.5,261.7,241.1,247.9,253.8,259,287.1,1,0,1,1,0
69127,4,0,6,20,21,107.5,103.3,106.7,107.5,104.2,98.5,105.5,94.6,93.8,95.6,0,0,0,0,0
69128,2,0,7,16.7,20,107.5,98.3,105,111.7,99.2,153.8,134.9,79.7,71.2,84.4,0,0,0,0,0
69129,1,0,4,43.3,28,170.8,182.5,175,175,183.3,173.8,185.6,207.2,192.5,187.6,1,1,0,1,0
69130,2,0,4,36.7,20,142.5,137.5,138.3,148.3,143.3,142.2,154.7,153.1,141.8,130.6,0,0,0,0,0
69131,4,0,3,46.7,28,160,132.5,134.2,150,155.8,157.3,126.2,149.6,131.3,132.9,0,0,0,0,0
69132,2,0,5,36.7,16,175,179.2,179.2,180.8,175.8,194.5,173.2,183.3,179.8,177.4,1,0,0,1,0
69133,2,0,4,30,19,119.2,116.7,112.5,109.2,119.2,107.9,99.8,112.4,125.8,136.6,0,0,0,0,0
69134,3,0,5,30,21,129.2,140.8,150,151.7,155,226.4,213.8,185.9,133.8,147.8,0,0,0,1,0
69135,4,0,4,46.7,26,198.3,185,176.7,187.5,180,195.8,181.1,171.8,199,198.8,0,0,0,0,0
69136,4,0,1,140,20,143.3,145.8,138.3,138.3,145.8,226.8,185.6,218.3,166.6,191.2,0,0,0,1,0
69137,5,0,3,83.3,33,246.7,240.8,239.2,229.2,233.3,265.3,253.5,240.1,224,202.1,0,0,0,0,0
