"ID","GROUP","CHEF_CLUB","NUM_DEAL","LAST_DEAL","ADVANCE_PURCHASE","FARE_L_Y1","FARE_L_Y2","FARE_L_Y3","FARE_L_Y4","FARE_L_Y5","POINTS_L_Y1","POINTS_L_Y2","POINTS_L_Y3","POINTS_L_Y4","POINTS_L_Y5","CALL_FLAG","CREDIT_PROBLEM","RETURN_FLAG","BENEFIT_FLAG","BUYER_FLAG"
37916,3,0,3,50,24,142.5,147.5,166.7,180.8,168.3,159.2,171.4,162.2,140.5,152.2,0,0,0,0,0
37917,5,0,2,93.3,20,185,187.5,182.5,175.8,168.3,137.9,97.7,137.5,114.1,113.3,0,0,0,0,0
37918,4,0,4,40,14,155,142.5,137.5,143.3,145.8,168.7,171.6,161.5,161.9,146.4,0,0,0,0,0
37919,1,0,6,26.7,20,153.3,152.5,162.5,166.7,147.5,125.2,133.3,123.5,140.9,137,0,0,0,0,0
37920,2,0,3,46.7,18,139.2,125.8,119.2,125.8,122.5,91.7,72,81.3,71.5,112.2,0,0,0,0,0
37921,5,0,3,106.7,24,300.8,311.7,319.2,320.8,316.7,288.5,317.1,308.7,335.3,344.2,0,0,0,1,0
37922,2,0,4,56.7,20,234.2,230.8,215.8,220,218.3,180.3,191.9,208.8,218.4,242.8,0,0,0,0,0
37923,2,0,4,30,20,141.7,135.8,125.8,120,140.8,172,176.8,145.4,171.9,168.8,0,0,0,1,0
37924,1,0,5,26.7,17,130,133.3,140,146.7,139.2,120,148.6,143.9,125.8,122,0,0,0,0,0
37925,5,0,1,100,26,110.8,110,108.3,109.2,99.2,102.7,117.6,98.8,103.7,93.1,0,0,0,0,0
37926,3,0,4,36.7,23,131.7,135,135.8,133.3,135,140.4,123,130.9,118.3,128.7,0,0,0,0,0
37927,1,0,3,36.7,17,109.2,106.7,100.8,98.3,100.8,81.8,108.3,55,35.5,51,0,0,0,0,1
37928,1,0,3,40,13,115.8,113.3,115,117.5,120,70.2,107.6,128.7,151.9,147.6,0,0,0,0,0
37929,4,0,7,20,14,121.7,117.5,114.2,134.2,154.2,141.1,137,147.5,159.4,137.4,0,0,0,0,0
37930,1,0,5,23.3,8,125.8,112.5,110,111.7,112.5,130,147.7,114,105.3,93.5,0,0,0,0,0
37931,3,0,7,26.7,23,192.5,190,184.2,182.5,179.2,141.4,151.1,138.2,149,176.9,0,0,0,0,0
37932,5,0,5,56.7,26,246.7,257.5,259.2,271.7,278.3,236.5,305.8,303.5,279.2,302.4,0,1,0,0,0
37933,4,0,4,60,23,113.3,124.2,165,194.2,237.5,217.4,194.2,185.6,184.7,195.8,0,0,0,0,0
37934,4,0,6,30,26,178.3,175,175.8,175,176.7,124.4,108.3,106.4,132.3,146.4,0,0,0,0,1
37935,3,0,3,33.3,21,120.8,99.2,100.8,116.7,112.5,146.8,135.2,130.4,134.2,141.1,0,0,0,0,0
37936,2,0,2,66.7,12,120.8,117.5,130.8,135,129.2,103.6,77.9,119.3,137.9,165.9,0,1,0,0,0
37937,3,0,4,53.3,32,195,201.7,203.3,199.2,201.7,189.6,190,196.7,213.8,186.3,0,0,0,0,0
37938,1,0,4,36.7,20,130.8,128.3,123.3,140,135.8,132.3,122.5,144.5,150.4,149.8,0,0,0,0,0
37939,2,0,2,63.3,18,118.3,121.7,125.8,122.5,125,126.1,116.5,127.8,167.5,170.8,0,0,0,0,0
37940,3,0,3,46.7,20,140,140,144.2,143.3,137.5,217.4,178.9,122.3,137.6,135.8,0,1,0,0,0
37941,2,0,1,140,22,125.8,135,140,145,140.8,159.7,150.4,115.3,123.1,154.6,0,0,0,0,0
37942,5,0,4,30,20,115.8,125.8,117.5,116.7,114.2,107.8,105.2,112.4,93.8,78.2,0,0,0,0,0
37943,4,0,4,30,20,99.2,113.3,89.2,90.8,110,153.2,152.2,118.6,119,105.9,0,0,0,0,0
37944,1,0,5,26.7,20,124.2,110,105.8,106.7,109.2,119.8,118.3,111,120,118.9,0,0,0,0,0
37945,3,0,1,126.7,15,115.8,125.8,129.2,117.5,118.3,161,127.2,137.2,172.9,144.1,0,0,0,0,0
37946,5,0,1,140,19,137.5,138.3,140.8,135,130.8,107.6,102.8,83.7,86.4,86.2,0,0,0,0,0
37947,3,0,0,0,21,179.2,180.8,170.8,170,172.5,219.3,196.2,182.1,191.2,159.3,0,1,0,0,0
37948,4,0,4,40,23,156.7,140,134.2,136.7,158.3,176.6,180.8,163.2,134,173.9,0,0,1,0,0
37949,5,0,5,30,21,145.8,144.2,130,137.5,141.7,148.3,159.2,180,201.6,154.6,0,1,0,0,0
37950,5,0,7,26.7,22,169.2,180,180,176.7,185,160.3,149,157.2,178.2,187.6,0,0,0,0,1
37951,2,0,3,33.3,18,94.2,98.3,111.7,105.8,116.7,91.7,71.2,126.9,163.8,134.8,0,0,0,0,0
37952,3,0,7,16.7,16,111.7,111.7,109.2,112.5,95.8,112.6,84.9,29.3,27,29.2,0,0,0,0,0
37953,3,0,2,56.7,16,122.5,116.7,114.2,110.8,108.3,106.3,87.6,56.2,92.1,87.5,0,0,0,0,0
37954,5,0,4,30,15,104.2,108.3,106.7,104.2,113.3,97.2,93.2,159.2,146.4,124.8,0,0,0,0,0
37955,3,0,3,76.7,20,221.7,223.3,221.7,223.3,218.3,189.6,225,256.8,269.4,243.1,0,1,0,0,0
37956,1,0,3,36.7,22,99.2,99.2,102.5,105.8,120,80.4,94,117.1,123.5,133.8,0,0,0,0,0
37957,3,0,2,93.3,29,186.7,183.3,175,181.7,180,163.2,122.8,131.8,143.2,175.6,0,0,0,0,1
37958,4,0,2,76.7,19,147.5,153.3,150.8,147.5,152.5,171,175.1,161.2,140.8,154.2,0,0,0,0,0
37959,2,0,2,70,19,140,137.5,141.7,136.7,135.8,169.6,186.9,174.2,167.3,130.3,0,0,0,0,0
37960,3,0,4,33.3,25,105.8,108.3,116.7,118.3,125,118.9,157.8,122,126.2,132.6,0,0,0,0,0
37961,2,0,14,0,16,100.8,102.5,101.7,105.8,98.3,106.5,84.1,115.2,93.6,90.2,0,0,0,0,0
37962,5,0,3,40,22,100.8,109.2,114.2,118.3,125.8,153.8,162,137.1,143.2,125.6,0,0,0,0,0
37963,1,0,5,40,22,200,200.8,200,199.2,210,169.3,204.7,202.1,194.3,222.2,1,0,1,1,0
37964,2,0,4,36.7,19,145,145,157.5,145,146.7,141.2,108.5,153.9,120.1,163.3,0,0,0,0,0
37965,5,0,2,60,21,147.5,142.5,114.2,155.8,133.3,58.8,108.6,84.2,92.6,104.4,0,0,0,0,0
37966,3,0,7,16.7,17,115.8,115,120.8,115,111.7,98,105.2,112.8,139.6,136.9,0,0,0,0,0
37967,4,0,4,46.7,22,175,170,174.2,175,177.5,194,197.2,185.8,150.9,137.2,0,0,0,1,0
37968,4,0,3,36.7,19,100.8,111.7,99.2,48.3,71.7,186.4,150.8,139.5,132.2,104.7,0,0,0,0,0
37969,3,0,3,50,24,155,154.2,148.3,147.5,159.2,134.8,124.8,117.7,192.6,196.2,0,0,0,0,0
37970,3,0,2,103.3,18,212.5,202.5,201.7,199.2,205,144.6,155,150.6,166.3,184.4,0,1,0,0,0
37971,5,0,6,26.7,18,149.2,153.3,155,142.5,144.2,129,192.8,171.2,173.8,135.3,0,0,0,0,0
37972,1,0,3,53.3,17,155.8,156.7,153.3,155.8,159.2,139.2,127,138.8,167.4,187.8,0,0,0,0,0
37973,3,0,3,50,19,143.3,143.3,147.5,154.2,149.2,148.2,132.8,134.6,132.6,137.5,0,0,0,0,0
37974,3,0,8,20,14,135,142.5,150.8,138.3,146.7,131.8,131.9,159,195,172.8,0,0,0,0,0
37975,5,0,5,26.7,18,105,117.5,123.3,135.8,123.3,132.8,122.9,130.7,179.2,165.6,0,0,0,0,0
37976,4,0,6,20,17,116.7,109.2,120.8,119.2,117.5,113.8,120,115.9,137.2,117.9,0,0,0,0,0
37977,4,0,5,23.3,21,111.7,113.3,107.5,108.3,105.8,116,93.3,39.2,59.8,88.2,0,0,0,0,0
37978,2,0,3,40,25,122.5,113.3,113.3,113.3,107.5,112.6,121.1,136.5,95.5,77.5,0,0,0,0,0
37979,4,0,2,66.7,14,131.7,135,132.5,135,127.5,157.4,155.9,155.2,157.6,156.1,0,0,0,0,0
37980,4,0,4,30,23,113.3,114.2,120.8,128.3,127.5,168.5,123.8,151.9,146.8,154.2,0,0,0,0,0
37981,2,0,3,40,12,114.2,113.3,110.8,105.8,104.2,21.2,0,45.2,53.8,94.7,0,0,0,0,0
37982,2,0,2,73.3,16,137.5,145.8,143.3,141.7,150,155,163.4,122.8,140.2,150.8,0,0,0,0,0
37983,5,0,4,26.7,16,105,115.8,113.3,116.7,115.8,149.2,151.7,128.8,106.2,112.8,0,1,0,0,0
37984,5,0,4,30,18,120,141.7,124.2,123.3,115,128.8,134.9,101,163.5,155.7,0,0,0,0,0
37985,4,0,1,143.3,27,130.8,141.7,138.3,143.3,148.3,168.7,155.3,183.7,158,131.2,0,0,0,0,0
37986,1,0,4,30,20,116.7,115.8,112.5,112.5,109.2,164.8,157.2,134.7,116,84.8,0,0,0,0,0
37987,2,0,3,36.7,18,109.2,105.8,110.8,99.2,98.3,182.6,179.2,146.8,155.1,75.8,0,0,0,0,0
37988,1,0,2,86.7,21,173.3,171.7,172.5,170,173.3,124.3,110.3,116.1,135.8,129.8,0,0,0,0,0
37989,3,0,1,140,17,138.3,141.7,147.5,148.3,142.5,188.8,178.1,155.5,158.5,158.8,0,0,0,0,0
37990,1,0,3,46.7,23,139.2,145,135.8,134.2,137.5,128.3,138.9,177.7,155.2,104.2,0,0,0,0,0
37991,1,0,3,80,21,240.8,243.3,232.5,230.8,239.2,229.8,240.8,224.1,244.1,262.1,0,1,0,0,0
37992,4,0,2,86.7,19,178.3,177.5,171.7,173.3,162.5,155.2,150.8,136.9,144.7,131.7,0,0,0,0,0
37993,1,0,4,23.3,19,104.2,114.2,113.3,100,87.5,106.8,139.3,104.8,132.4,80.2,0,0,0,0,0
37994,2,0,3,53.3,23,97.5,103.3,140,135,151.7,108.2,123,127.7,134.2,157.4,0,0,0,0,0
37995,4,0,3,50,20,147.5,149.2,143.3,147.5,154.2,178.2,144.9,139.2,134,146.8,0,0,0,0,0
37996,2,0,4,53.3,16,202.5,204.2,210,196.7,200.8,151.2,185.7,236.2,214.3,214.7,1,0,0,0,0
37997,4,0,4,40,23,140.8,153.3,152.5,150,143.3,216.4,158,142.9,127.7,145.9,0,0,0,0,0
37998,2,0,6,26.7,12,148.3,155.8,158.3,153.3,155,177.5,147.5,114.2,112.1,100.1,0,0,0,0,0
37999,3,0,3,40,21,119.2,128.3,114.2,115,110.8,134.5,146.9,133.2,105.8,94.2,0,0,0,0,0
38000,3,0,6,50,23,306.7,303.3,297.5,292.5,300,259.1,278.8,271.2,296.4,293.8,0,0,0,1,0
38001,2,0,3,43.3,18,160,165.8,152.5,125.8,133.3,172.7,186.4,166.8,159.2,122.7,0,0,0,0,0
38002,2,0,4,50,13,187.5,179.2,166.7,193.3,202.5,230.6,214.4,217.2,194.2,196.5,1,0,0,0,0
38003,4,0,2,93.3,21,184.2,184.2,180.8,174.2,170.8,144,150.8,176.8,166.3,159.6,1,0,0,0,0
38004,3,0,8,33.3,23,248.3,254.2,255,251.7,242.5,237.3,249.2,246.7,265.2,263.6,0,0,0,1,0
38005,5,0,3,40,17,107.5,110.8,117.5,115,110,86.4,91.9,95.3,87.3,79.1,0,0,0,0,0
38006,5,0,1,190,24,189.2,187.5,190,190,190.8,159.3,187.7,193.3,211.5,203.3,0,0,0,0,0
38007,4,0,3,46.7,18,145,140.8,148.3,132.5,149.2,131.6,149.6,152.1,147.4,175.2,0,0,0,0,0
38008,1,0,3,36.7,20,106.7,107.5,110,107.5,104.2,95.3,111.2,89.2,87.1,74.6,0,0,0,0,0
38009,4,0,3,40,16,115,111.7,107.5,105,120,107.2,133,132.8,147.7,148.4,0,0,0,0,0
38010,2,0,1,53.3,19,53.3,74.2,91.7,49.2,61.7,109.4,129.9,116.5,106.2,77.4,0,0,0,0,0
38011,4,0,7,33.3,24,211.7,213.3,217.5,210.8,203.3,161.6,158.1,167.2,154.2,165.7,1,0,0,0,0
38012,1,0,5,30,18,147.5,151.7,148.3,150.8,142.5,170.2,191.8,178.9,147.5,154.3,0,0,0,0,0
38013,1,0,2,66.7,18,137.5,131.7,144.2,145.8,150,153.8,117.2,119.8,125.8,128.2,0,1,0,0,0
38014,3,0,4,40,20,120,150.8,140.8,131.7,157.5,138.9,144.8,93.8,122.7,161.1,0,0,0,0,1
38015,4,0,3,43.3,17,110,110,124.2,115,117.5,148.1,173.9,181.2,170.5,145.5,0,1,0,0,0
38016,5,0,6,26.7,24,133.3,138.3,155,150.8,147.5,171,163.8,139.6,116.7,162.1,0,0,0,0,0
38017,4,0,1,116.7,15,120.8,112.5,117.5,115.8,117.5,120.3,146.8,113.9,122.3,132.5,0,0,0,0,1
38018,3,0,0,0,19,145.8,134.2,121.7,101.7,104.2,120.7,140.9,162.6,125.2,125,0,0,0,0,0
38019,5,0,6,20,18,110.8,105,110.8,120,121.7,102.2,132,156.2,169.7,139.4,0,0,0,0,0
38020,5,0,9,0,17,109.2,105.8,110,106.7,102.5,75,94.8,105.3,111.7,79.6,0,0,0,0,0
38021,1,0,9,26.7,23,217.5,210.8,212.5,210,205.8,282.3,256.1,240.4,293.2,237.6,0,0,0,0,0
38022,4,0,0,0,22,173.3,175,174.2,167.5,171.7,152.6,174.4,130.5,133.8,149.8,0,0,0,0,0
38023,1,0,3,40,18,115.8,124.2,119.2,116.7,106.7,84.7,96.9,71.8,61.4,110.2,0,0,0,0,0
38024,1,0,2,53.3,20,105.8,126.7,112.5,106.7,93.3,116.8,139.5,90.2,98.8,100.2,0,0,0,0,0
38025,5,0,4,40,23,141.7,150,157.5,166.7,160,189.5,196.1,206.2,209.3,187.2,0,0,0,0,0
38026,5,0,6,20,20,109.2,115,117.5,110.8,112.5,42,54.3,66.1,94.3,112.1,0,0,0,0,0
38027,5,0,1,113.3,15,117.5,111.7,119.2,115,112.5,128.1,137.2,167.8,133.2,123.8,0,0,0,0,0
38028,3,0,2,93.3,23,181.7,180.8,179.2,176.7,167.5,125.4,137,164.1,162.9,165.6,0,0,0,0,1
38029,3,0,3,53.3,25,152.5,145,155,155,150,128.6,127.2,150,130.2,140.5,0,0,0,0,0
38030,5,0,3,53.3,18,150.8,150.8,176.7,263.3,253.3,184.7,187.7,201.3,234.9,227.5,1,0,0,0,0
38031,5,0,3,40,14,116.7,121.7,120.8,127.5,119.2,92,99.9,113.7,104.2,88.2,0,0,0,0,0
38032,1,0,5,30,24,120.8,134.2,126.7,120.8,127.5,134.6,160.7,183.1,177.2,188.3,0,0,0,1,0
38033,4,0,3,40,17,111.7,115,110.8,111.7,115,129.8,95.6,104.1,116.1,139.8,0,0,0,0,0
38034,2,0,4,36.7,20,152.5,161.7,160,149.2,142.5,147.2,121.2,144.8,141.9,182.7,0,0,0,0,0
38035,4,0,4,26.7,19,109.2,106.7,103.3,106.7,115,132.2,157.8,115.8,72.9,119,0,0,0,0,0
38036,5,0,5,0,17,114.2,60,63.3,54.2,69.2,117.8,118.2,114.2,114.8,100.9,0,0,0,0,0
38037,2,0,6,20,20,115,110.8,115,105,102.5,122.4,140.5,152,105.5,97,0,0,0,0,0
38038,3,0,8,16.7,15,105,111.7,110.8,109.2,108.3,127,143.3,120.5,143.8,95.8,0,0,0,0,1
38039,5,0,3,56.7,20,192.5,169.2,181.7,182.5,165.8,192.8,184,203.4,178.7,175,0,1,0,0,0
38040,2,0,4,76.7,27,299.2,304.2,298.3,300,305,266.4,297.6,283.9,275.1,300.2,0,0,0,0,0
38041,4,0,1,166.7,23,135.8,130.8,167.5,165,145.8,97.2,97.2,88.2,81,128.2,0,0,0,0,0
38042,2,0,2,96.7,21,194.2,189.2,190.8,200.8,192.5,208.1,226.6,215.4,205.7,214.8,0,0,0,1,0
38043,5,0,1,163.3,24,171.7,166.7,160.8,159.2,168.3,188.2,170.9,158.4,172.9,161.2,0,0,0,1,1
38044,3,0,2,76.7,25,146.7,138.3,147.5,155.8,148.3,160,172.2,156.7,165.5,172.5,0,0,0,0,0
38045,1,0,2,70,23,141.7,139.2,145,150,154.2,152.9,155.8,166.2,136.8,168,0,0,0,0,0
38046,2,0,3,36.7,21,115,115,107.5,103.3,102.5,129.6,92.8,117.4,102.1,84.8,0,0,0,0,0
38047,4,0,2,103.3,17,202.5,201.7,202.5,202.5,200.8,226.7,205,183.4,221.9,188.8,1,0,0,0,0
38048,3,0,5,33.3,20,64.2,120,76.7,69.2,151.7,114,125.7,130.4,160.1,183.5,0,0,0,0,0
38049,4,0,1,116.7,19,123.3,120.8,114.2,119.2,110.8,147.6,127.9,75.4,72,82.9,0,0,0,0,0
38050,5,0,3,60,15,171.7,172.5,176.7,179.2,184.2,209.8,180.2,150.1,161.1,178.7,0,0,0,0,1
38051,1,0,2,73.3,12,140.8,146.7,146.7,145.8,145.8,109.3,69.6,100.1,131.4,146.8,0,0,0,0,0
38052,5,0,3,43.3,13,125,124.2,120,130,120.8,80.1,94.6,101.7,113.7,129.8,0,0,0,0,0
38053,1,0,5,23.3,21,101.7,109.2,120,114.2,108.3,112.2,89.4,96.3,103.2,115.4,0,0,0,0,0
38054,1,0,3,36.7,19,95.8,107.5,109.2,109.2,103.3,57.8,61.9,76.3,85.5,80.6,0,0,0,0,0
38055,4,0,7,20,16,110.8,118.3,108.3,111.7,100,49.6,69.2,63.7,66.2,74.8,0,0,0,0,0
38056,3,0,4,30,21,104.2,112.5,109.2,110,118.3,82.9,85.5,119.8,127.2,125.8,0,0,0,0,0
38057,2,0,3,26.7,27,102.5,132.5,75,98.3,108.3,139.9,130.7,121.6,64.8,83.1,0,0,0,0,1
38058,5,0,5,23.3,18,106.7,100.8,86.7,105.8,114.2,73.3,75.3,126.6,114.2,119.2,0,0,0,0,0
38059,5,0,1,206.7,21,208.3,209.2,202.5,206.7,192.5,186,188.1,210.8,216.4,187,0,0,0,0,0
38060,1,0,0,0,20,111.7,116.7,115.8,101.7,104.2,127.2,105.5,98,90.7,95.4,0,0,0,0,0
38061,5,0,7,16.7,24,116.7,106.7,104.2,105.8,105.8,101.1,127.6,113.8,123.8,81.4,0,0,0,0,0
38062,5,0,5,23.3,19,114.2,110,116.7,127.5,125.8,95.4,150.1,165.2,148,140.7,0,0,0,0,0
38063,4,0,2,73.3,27,130.8,143.3,145.8,141.7,138.3,79.6,94.2,117.9,129.5,122.8,0,0,0,0,0
38064,5,0,5,26.7,17,117.5,115.8,117.5,119.2,120,107.1,118.8,106.7,98.1,131.2,0,0,0,0,0
38065,4,0,6,30,20,176.7,170.8,167.5,164.2,166.7,168.3,133.8,153,138,159.2,0,0,0,0,0
38066,3,0,4,30,16,120.8,117.5,113.3,111.7,108.3,75.9,80.1,114.5,78.9,90.5,0,0,0,0,0
38067,1,0,0,0,31,114.2,111.7,111.7,103.3,106.7,110.8,102.8,126.2,109.9,68.4,0,0,0,0,0
38068,4,0,3,50,18,147.5,145,142.5,147.5,146.7,182.3,188.8,133.7,152.7,142.4,0,0,0,0,0
38069,3,0,5,33.3,15,144.2,153.3,145.8,147.5,141.7,125.2,152.2,133.2,139.1,163.4,0,1,0,0,0
38070,4,0,2,80,27,142.5,147.5,141.7,157.5,148.3,123.6,147.8,111.7,130.1,160.8,0,0,0,0,0
38071,5,0,5,36.7,20,180.8,180,175.8,177.5,175.8,173.3,186.3,191.8,186.4,168.1,0,0,0,1,0
38072,1,0,6,23.3,16,140.8,140,137.5,140,138.3,128.8,126,147.4,154.5,165.5,0,0,0,0,1
38073,1,0,5,30,19,147.5,134.2,117.5,117.5,126.7,101.8,134.7,172.1,151.5,110.3,0,0,0,0,0
38074,1,0,1,210,26,210,217.5,212.5,212.5,206.7,224.3,211.8,249.8,270.4,231.6,0,0,0,0,0
38075,4,0,4,36.7,21,151.7,157.5,141.7,143.3,145.8,178.1,186.5,168.8,187.4,148.2,0,0,0,0,0
38076,4,0,5,33.3,20,131.7,158.3,144.2,177.5,219.2,205.5,194.9,163.3,189,215.8,0,1,0,1,0
38077,4,0,3,86.7,22,254.2,250.8,252.5,245.8,270,237.7,225,260.1,248.1,280.2,0,0,0,0,1
38078,4,0,4,30,16,106.7,140.8,125,110.8,110,132.2,140,162.7,179.2,130.8,0,0,0,0,0
38079,1,0,3,33.3,27,98.3,100,89.2,98.3,97.5,92.8,64.2,25.2,44.4,26.1,0,0,0,0,0
38080,4,0,5,30,20,146.7,147.5,144.2,141.7,143.3,134.6,142.8,128.4,174,207.9,0,0,0,0,0
38081,1,0,4,33.3,17,114.2,115.8,115,125,132.5,132.8,169.6,160.7,180.4,141.4,0,0,0,0,0
38082,5,0,4,26.7,30,102.5,110,110,111.7,111.7,98.2,101,88.6,103,101,0,0,0,0,0
38083,5,0,6,26.7,30,163.3,141.7,141.7,151.7,150,118.6,142.3,139.9,116.4,120.8,0,0,0,0,0
38084,5,0,2,106.7,20,209.2,215,210,208.3,216.7,204.5,220.4,184.2,185.2,201.2,0,0,0,0,0
38085,5,0,6,20,18,99.2,106.7,106.7,110.8,128.3,139.4,120.2,141.1,193,156.2,0,0,0,0,0
38086,2,0,4,36.7,18,140,126.7,107.5,109.2,124.2,120.1,121.9,160.7,137.2,104.2,0,0,0,0,0
38087,5,0,4,36.7,17,146.7,150,144.2,146.7,149.2,188.7,173.4,200.3,160.2,167.2,0,0,0,0,0
38088,2,0,5,23.3,10,105,112.5,113.3,101.7,107.5,82.8,87.2,118.8,123.9,93.5,0,0,0,0,0
38089,4,0,2,76.7,19,118.3,134.2,135,130.8,149.2,98.1,96.9,124.3,127.2,130.8,0,0,0,0,0
38090,1,0,2,56.7,23,110,118.3,105,107.5,124.2,114.7,106.8,68.5,114.9,115,0,0,0,0,0
38091,1,0,1,113.3,19,118.3,115,112.5,99.2,103.3,157.9,151.2,142.2,118.5,99.8,0,0,0,0,0
38092,3,0,5,36.7,22,172.5,168.3,169.2,162.5,169.2,182.6,180.6,166.8,175.1,156.8,0,0,0,1,1
38093,1,0,6,23.3,14,115,122.5,122.5,116.7,114.2,95.9,92.7,133.6,126.5,142.6,0,0,0,0,0
38094,1,0,7,26.7,21,170,175,181.7,183.3,178.3,172.7,158.6,169.8,189.2,202.2,0,0,0,1,0
38095,1,0,2,96.7,30,180.8,186.7,179.2,184.2,187.5,134.4,170.8,188.6,206.1,198.8,0,0,0,0,0
38096,1,0,7,23.3,26,148.3,156.7,160.8,158.3,146.7,138.2,142.2,156,129.5,133,0,0,0,0,0
38097,4,0,2,56.7,24,79.2,47.5,83.3,92.5,109.2,183.8,151.2,158.2,169.4,153.5,0,0,0,0,1
38098,2,0,5,43.3,20,215.8,205.8,201.7,207.5,214.2,194.8,217.1,205,222.7,210.1,0,0,0,0,0
38099,4,0,2,56.7,19,111.7,112.5,116.7,113.3,118.3,100.8,131.5,131.3,133.8,171.4,0,0,0,0,0
38100,5,0,5,23.3,15,107.5,108.3,109.2,104.2,102.5,127.5,116,93.7,78.1,90.7,0,0,0,0,0
38101,3,0,6,20,19,116.7,115.8,110.8,105.8,109.2,117.6,117.1,103,80.8,95.4,0,0,0,0,0
38102,3,0,1,46.7,16,104.2,93.3,25,44.2,90,113,102.8,68.8,103,93.2,0,0,0,0,0
38103,3,0,4,30,15,111.7,117.5,125,120,112.5,108.7,85.8,67.5,53.8,91.1,0,0,0,0,0
38104,1,0,3,86.7,22,270,263.3,260.8,255,260,288.6,279.5,253.8,243,251.9,0,0,0,0,0
38105,5,0,1,113.3,17,104.2,107.5,106.7,110,111.7,122.3,122.8,112.1,116,127.3,0,0,0,0,0
38106,4,0,2,60,17,118.3,120,115.8,115.8,110.8,129.9,126.2,123.8,113.1,113.5,0,1,0,0,0
38107,1,0,2,63.3,18,125.8,130.8,130.8,136.7,145.8,130.3,112.2,153.8,184.2,132.3,0,0,0,0,0
38108,3,0,7,16.7,21,110,117.5,113.3,108.3,110,148,119.1,161.6,113.8,84.2,0,0,0,0,0
38109,3,0,3,56.7,24,176.7,175,168.3,173.3,155,189,172,172,170.5,153.8,0,0,0,0,1
38110,1,0,2,50,23,94.2,105,95,98.3,115.8,102.7,93.2,98.2,99.2,101,0,0,1,0,0
38111,4,0,4,30,16,103.3,103.3,109.2,103.3,111.7,80.2,91.9,69.6,97.4,92.5,0,0,0,0,0
38112,3,0,5,26.7,19,119.2,110,114.2,140,139.2,148.9,96.6,103.8,100.7,109,0,1,0,0,0
38113,2,0,4,53.3,20,225.8,220,213.3,200.8,196.7,188.8,191.8,184.1,200.2,194,0,0,0,0,0
38114,3,0,5,30,20,140.8,145,149.2,145,142.5,191.2,191.3,162.4,154.2,130.1,0,0,0,0,0
38115,4,0,2,90,28,188.3,186.7,185.8,183.3,176.7,180.1,217.6,224.6,217.1,200.1,0,1,0,0,0
38116,5,0,4,43.3,26,170.8,169.2,165,164.2,169.2,217.8,203.3,181.2,150.9,154.9,0,0,0,0,0
38117,2,0,5,30,22,144.2,140.8,138.3,145,140.8,116.3,124.8,101.9,131.1,139.8,0,0,0,0,0
38118,2,0,4,46.7,20,175.8,168.3,165.8,157.5,175,176.4,186.3,136.4,156.1,170.3,0,0,0,0,0
38119,5,0,2,56.7,19,115.8,113.3,106.7,106.7,110,146.5,112.8,90.6,105.5,122.2,0,0,0,0,0
38120,5,0,2,60,21,120,135,156.7,151.7,151.7,151.5,147.5,126.2,152.2,134.3,0,1,0,0,1
38121,1,0,3,63.3,30,192.5,183.3,193.3,184.2,172.5,182.3,167.8,141.1,142.8,149.8,1,0,0,0,0
38122,3,0,9,16.7,22,145.8,135.8,134.2,142.5,138.3,92.4,109.8,133.2,161,157.5,0,1,0,0,1
38123,5,0,4,33.3,21,114.2,120,120.8,115.8,112.5,56.3,83,88.2,104.5,108.7,0,0,0,0,0
38124,1,0,3,70,25,217.5,210,210,210.8,220,207.1,195.2,208.6,199.2,224.2,1,0,0,0,0
38125,5,0,3,53.3,20,140,130.8,136.7,141.7,150.8,153.1,156.7,162.7,184.1,172.8,0,0,0,0,0
38126,4,0,7,23.3,24,141.7,140.8,142.5,140,138.3,134.7,123.3,131.8,132.1,132.8,0,0,0,0,0
38127,2,0,6,23.3,23,120,107.5,108.3,114.2,124.2,148.8,150,115.8,119.9,136.6,0,0,1,0,0
38128,5,0,9,20,19,190,190.8,172.5,177.5,177.5,168.5,135,158.9,155.5,137.7,0,0,0,0,0
38129,4,0,0,0,24,175,170.8,175,180,175.8,124,136.5,124.2,151.2,144.1,1,0,0,0,0
38130,1,0,5,23.3,18,94.2,101.7,108.3,99.2,114.2,113.7,141.5,97.8,121.6,106.2,0,0,0,0,0
38131,2,0,3,46.7,27,133.3,139.2,140.8,143.3,135,184.3,191.5,201.8,161.7,127.4,0,0,0,0,0
38132,5,0,5,26.7,22,148.3,140.8,135.8,130.8,133.3,114.7,135.2,142.9,115,97.7,0,1,0,0,0
38133,3,0,9,0,20,120.8,116.7,110.8,118.3,119.2,124.9,144.4,112.2,134.1,156.2,0,0,0,0,0
38134,1,0,2,53.3,10,125.8,105,117.5,105.8,99.2,133.9,145.1,114,102.5,87.8,0,0,0,0,0
38135,5,0,1,106.7,14,111.7,106.7,118.3,106.7,115.8,125.9,106.5,102.8,78.5,119.8,0,0,0,0,0
38136,5,0,3,40,22,107.5,109.2,114.2,110,115,128.8,94,118.6,119.4,116.1,0,0,0,0,0
38137,3,0,3,40,27,119.2,116.7,118.3,112.5,113.3,89.5,55.9,66,107.6,87.1,0,0,0,0,0
38138,1,0,3,76.7,24,234.2,235,237.5,227.5,228.3,289.1,247.6,226.3,204.1,201.9,0,0,0,0,0
38139,5,0,4,30,22,122.5,126.7,122.5,121.7,117.5,115.1,108.8,101.2,105.5,155.9,0,0,0,0,0
